dato,skole,elevdag,laererdag,sfodag,kommentar
2017-02-26,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-02-27,Dalgård skole og ressurssenter,ja,ja,ja,
2017-02-28,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-01,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-02,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-03,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-04,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-03-05,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-03-06,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-07,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-08,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-09,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-10,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-11,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-03-12,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-03-13,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-14,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-15,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-16,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-17,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-18,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-03-19,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-03-20,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-21,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-22,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-23,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-24,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-25,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-03-26,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-03-27,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-28,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-29,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-30,Dalgård skole og ressurssenter,ja,ja,ja,
2017-03-31,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-01,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-04-02,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-04-03,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-04,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-05,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-06,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-07,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-08,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-04-09,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-04-10,Dalgård skole og ressurssenter,nei,nei,nei,Påskeferie
2017-04-11,Dalgård skole og ressurssenter,nei,nei,nei,Påskeferie
2017-04-12,Dalgård skole og ressurssenter,nei,nei,nei,Påskeferie
2017-04-13,Dalgård skole og ressurssenter,nei,nei,nei,Påskeferie
2017-04-14,Dalgård skole og ressurssenter,nei,nei,nei,Påskeferie
2017-04-15,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-04-16,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-04-17,Dalgård skole og ressurssenter,nei,nei,nei,2. Påskedag
2017-04-18,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-19,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-20,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-21,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-22,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-04-23,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-04-24,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-25,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-26,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-27,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-28,Dalgård skole og ressurssenter,ja,ja,ja,
2017-04-29,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-04-30,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-05-01,Dalgård skole og ressurssenter,nei,nei,nei,1 mai
2017-05-02,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-03,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-04,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-05,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-06,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-05-07,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-05-08,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-09,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-10,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-11,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-12,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-13,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-05-14,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-05-15,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-16,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-17,Dalgård skole og ressurssenter,nei,nei,nei,17. mai
2017-05-18,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-19,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-20,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-05-21,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-05-22,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-23,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-24,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-25,Dalgård skole og ressurssenter,nei,nei,nei,Kr. hf. fridag
2017-05-26,Dalgård skole og ressurssenter,nei,nei,nei,Skole fri
2017-05-27,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-05-28,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-05-29,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-30,Dalgård skole og ressurssenter,ja,ja,ja,
2017-05-31,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-01,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-02,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-03,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-06-04,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-06-05,Dalgård skole og ressurssenter,nei,nei,nei,2. Pinsedag
2017-06-06,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-07,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-08,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-09,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-10,Dalgård skole og ressurssenter,nei,nei,nei,Lørdag
2017-06-11,Dalgård skole og ressurssenter,nei,nei,nei,Søndag 
2017-06-12,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-13,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-14,Dalgård skole og ressurssenter,ja,ja,ja,
2017-06-15,Dalgård skole og ressurssenter,ja,ja,ja,Siste skoledag
2017-06-16,Dalgård skole og ressurssenter,nei,nei,nei,BH fri
2017-06-17,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-18,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-19,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-20,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-21,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-22,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-23,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-24,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-25,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-26,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-27,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-28,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-29,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2017-06-30,Dalgård skole og ressurssenter,nei,nei,nei,Sommerferie
2016-08-01,Eberg skole,nei,nei,nei,Sommerferie
2016-08-02,Eberg skole,nei,nei,nei,Sommerferie
2016-08-03,Eberg skole,nei,nei,nei,Sommerferie
2016-08-04,Eberg skole,nei,nei,nei,Sommerferie
2016-08-05,Eberg skole,nei,nei,nei,Sommerferie
2016-08-06,Eberg skole,nei,nei,nei,Sommerferie
2016-08-07,Eberg skole,nei,nei,nei,Sommerferie
2016-08-08,Eberg skole,nei,nei,nei,Sommerferie
2016-08-09,Eberg skole,nei,nei,nei,Sommerferie
2016-08-10,Eberg skole,nei,nei,nei,Sommerferie
2016-08-11,Eberg skole,nei,nei,nei,Sommerferie
2016-08-12,Eberg skole,nei,nei,nei,Sommerferie
2016-08-13,Eberg skole,nei,nei,nei,Sommerferie
2016-08-14,Eberg skole,nei,nei,nei,Sommerferie
2016-08-15,Eberg skole,ja,ja,ja,Skolestart
2016-08-16,Eberg skole,ja,ja,ja,
2016-08-17,Eberg skole,ja,ja,ja,
2016-08-18,Eberg skole,ja,ja,ja,
2016-08-19,Eberg skole,ja,ja,ja,
2016-08-20,Eberg skole,nei,nei,nei,Lørdag
2016-08-21,Eberg skole,nei,nei,nei,Søndag 
2016-08-22,Eberg skole,ja,ja,ja,
2016-08-23,Eberg skole,ja,ja,ja,
2016-08-24,Eberg skole,ja,ja,ja,
2016-08-25,Eberg skole,ja,ja,ja,
2016-08-26,Eberg skole,ja,ja,ja,
2016-08-27,Eberg skole,nei,nei,nei,Lørdag
2016-08-28,Eberg skole,nei,nei,nei,Søndag 
2016-08-29,Eberg skole,ja,ja,ja,
2016-08-30,Eberg skole,ja,ja,ja,
2016-08-31,Eberg skole,ja,ja,ja,
2016-09-01,Eberg skole,ja,ja,ja,
2016-09-02,Eberg skole,ja,ja,ja,
2016-09-03,Eberg skole,nei,nei,nei,Lørdag
2016-09-04,Eberg skole,nei,nei,nei,Søndag 
2016-09-05,Eberg skole,ja,ja,ja,
2016-09-06,Eberg skole,ja,ja,ja,
2016-09-07,Eberg skole,ja,ja,ja,
2016-09-08,Eberg skole,ja,ja,ja,
2016-09-09,Eberg skole,ja,ja,ja,
2016-09-10,Eberg skole,nei,nei,nei,Lørdag
2016-09-11,Eberg skole,nei,nei,nei,Søndag 
2016-09-12,Eberg skole,ja,ja,ja,
2016-09-13,Eberg skole,ja,ja,ja,
2016-09-14,Eberg skole,ja,ja,ja,
2016-09-15,Eberg skole,ja,ja,ja,
2016-09-16,Eberg skole,ja,ja,ja,
2016-09-17,Eberg skole,nei,nei,nei,Lørdag
2016-09-18,Eberg skole,nei,nei,nei,Søndag 
2016-09-19,Eberg skole,ja,ja,ja,
2016-09-20,Eberg skole,ja,ja,ja,
2016-09-21,Eberg skole,ja,ja,ja,
2016-09-22,Eberg skole,ja,ja,ja,
2016-09-23,Eberg skole,ja,ja,ja,
2016-09-24,Eberg skole,nei,nei,nei,Lørdag
2016-09-25,Eberg skole,nei,nei,nei,Søndag 
2016-09-26,Eberg skole,ja,ja,ja,
2016-09-27,Eberg skole,ja,ja,ja,
2016-09-28,Eberg skole,ja,ja,ja,
2016-09-29,Eberg skole,ja,ja,ja,
2016-09-30,Eberg skole,ja,ja,ja,
2016-10-01,Eberg skole,nei,nei,nei,Lørdag
2016-10-02,Eberg skole,nei,nei,nei,Søndag 
2016-10-03,Eberg skole,ja,ja,ja,
2016-10-04,Eberg skole,ja,ja,ja,
2016-10-05,Eberg skole,ja,ja,ja,
2016-10-06,Eberg skole,ja,ja,ja,
2016-10-07,Eberg skole,ja,ja,ja,
2016-10-08,Eberg skole,nei,nei,nei,Lørdag
2016-10-09,Eberg skole,nei,nei,nei,Søndag 
2016-10-10,Eberg skole,nei,nei,nei,Høstferie
2016-10-11,Eberg skole,nei,nei,nei,Høstferie
2016-10-12,Eberg skole,nei,nei,nei,Høstferie
2016-10-13,Eberg skole,nei,nei,nei,Høstferie
2016-10-14,Eberg skole,nei,nei,nei,Høstferie
2016-10-15,Eberg skole,nei,nei,nei,Lørdag
2016-10-16,Eberg skole,nei,nei,nei,Søndag 
2016-10-17,Eberg skole,Ja,Ja,Ja,
2016-10-18,Eberg skole,Ja,Ja,Ja,
2016-10-19,Eberg skole,Ja,Ja,Ja,
2016-10-20,Eberg skole,Ja,Ja,Ja,
2016-10-21,Eberg skole,Ja,Ja,Ja,
2016-10-22,Eberg skole,nei,nei,nei,Lørdag
2016-10-23,Eberg skole,nei,nei,nei,Søndag 
2016-10-24,Eberg skole,Ja,Ja,Ja,
2016-10-25,Eberg skole,Ja,Ja,Ja,
2016-10-26,Eberg skole,Ja,Ja,Ja,
2016-10-27,Eberg skole,Ja,Ja,Ja,
2016-10-28,Eberg skole,Ja,Ja,Ja,
2016-10-29,Eberg skole,nei,nei,nei,Lørdag
2016-10-30,Eberg skole,nei,nei,nei,Søndag 
2016-10-31,Eberg skole,ja,ja,ja,
2016-11-01,Eberg skole,ja,ja,ja,
2016-11-02,Eberg skole,ja,ja,ja,
2016-11-03,Eberg skole,ja,ja,ja,
2016-11-04,Eberg skole,ja,ja,ja,
2016-11-05,Eberg skole,nei,nei,nei,Lørdag
2016-11-06,Eberg skole,nei,nei,nei,Søndag 
2016-11-07,Eberg skole,ja,ja,ja,
2016-11-08,Eberg skole,ja,ja,ja,
2016-11-09,Eberg skole,ja,ja,ja,
2016-11-10,Eberg skole,ja,ja,ja,
2016-11-11,Eberg skole,ja,ja,ja,
2016-11-12,Eberg skole,nei,nei,nei,Lørdag
2016-11-13,Eberg skole,nei,nei,nei,Søndag 
2016-11-14,Eberg skole,ja,ja,ja,
2016-11-15,Eberg skole,ja,ja,ja,
2016-11-16,Eberg skole,ja,ja,ja,
2016-11-17,Eberg skole,ja,ja,ja,
2016-11-18,Eberg skole,ja,ja,ja,
2016-11-19,Eberg skole,nei,nei,nei,Lørdag
2016-11-20,Eberg skole,nei,nei,nei,Søndag 
2016-11-21,Eberg skole,ja,ja,ja,
2016-11-22,Eberg skole,ja,ja,ja,
2016-11-23,Eberg skole,ja,ja,ja,
2016-11-24,Eberg skole,ja,ja,ja,
2016-11-25,Eberg skole,ja,ja,ja,
2016-11-26,Eberg skole,nei,nei,nei,Lørdag
2016-11-27,Eberg skole,nei,nei,nei,Søndag 
2016-11-28,Eberg skole,ja,ja,ja,
2016-11-29,Eberg skole,ja,ja,ja,
2016-11-30,Eberg skole,ja,ja,ja,
2016-12-01,Eberg skole,ja,ja,ja,
2016-12-02,Eberg skole,ja,ja,ja,
2016-12-03,Eberg skole,nei,nei,nei,Lørdag
2016-12-04,Eberg skole,nei,nei,nei,Søndag 
2016-12-05,Eberg skole,ja,ja,ja,
2016-12-06,Eberg skole,ja,ja,ja,
2016-12-07,Eberg skole,ja,ja,ja,
2016-12-08,Eberg skole,ja,ja,ja,
2016-12-09,Eberg skole,ja,ja,ja,
2016-12-10,Eberg skole,nei,nei,nei,Lørdag
2016-12-11,Eberg skole,nei,nei,nei,Søndag 
2016-12-12,Eberg skole,ja,ja,ja,
2016-12-13,Eberg skole,ja,ja,ja,
2016-12-14,Eberg skole,ja,ja,ja,
2016-12-15,Eberg skole,ja,ja,ja,
2016-12-16,Eberg skole,ja,ja,ja,
2016-12-17,Eberg skole,nei,nei,nei,Lørdag
2016-12-18,Eberg skole,nei,nei,nei,Søndag 
2016-12-19,Eberg skole,ja,ja,ja,
2016-12-20,Eberg skole,ja,ja,ja,
2016-12-21,Eberg skole,ja,ja,ja,Siste skoledag
2016-12-22,Eberg skole,nei,nei,nei,Juleferie
2016-12-23,Eberg skole,nei,nei,nei,Juleferie
2016-12-24,Eberg skole,nei,nei,nei,Lørdag
2016-12-25,Eberg skole,nei,nei,nei,Søndag 
2016-12-26,Eberg skole,nei,nei,nei,Juleferie
2016-12-27,Eberg skole,nei,nei,nei,Juleferie
2016-12-28,Eberg skole,nei,nei,nei,Juleferie
2016-12-29,Eberg skole,nei,nei,nei,Juleferie
2016-12-30,Eberg skole,nei,nei,nei,Juleferie
2016-12-31,Eberg skole,nei,nei,nei,Lørdag
2017-01-01,Eberg skole,nei,nei,nei,Søndag/Nyttår
2017-01-02,Eberg skole,ja,ja,ja,Først skoledag
2017-01-03,Eberg skole,ja,ja,ja,
2017-01-04,Eberg skole,ja,ja,ja,
2017-01-05,Eberg skole,ja,ja,ja,
2017-01-06,Eberg skole,ja,ja,ja,
2017-01-07,Eberg skole,nei,nei,nei,Lørdag
2017-01-08,Eberg skole,nei,nei,nei,Søndag 
2017-01-09,Eberg skole,ja,ja,ja,
2017-01-10,Eberg skole,ja,ja,ja,
2017-01-11,Eberg skole,ja,ja,ja,
2017-01-12,Eberg skole,ja,ja,ja,
2017-01-13,Eberg skole,ja,ja,ja,
2017-01-14,Eberg skole,nei,nei,nei,Lørdag
2017-01-15,Eberg skole,nei,nei,nei,Søndag 
2017-01-16,Eberg skole,ja,ja,ja,
2017-01-17,Eberg skole,ja,ja,ja,
2017-01-18,Eberg skole,ja,ja,ja,
2017-01-19,Eberg skole,ja,ja,ja,
2017-01-20,Eberg skole,ja,ja,ja,
2017-01-21,Eberg skole,nei,nei,nei,Lørdag
2017-01-22,Eberg skole,nei,nei,nei,Søndag 
2017-01-23,Eberg skole,ja,ja,ja,
2017-01-24,Eberg skole,ja,ja,ja,
2017-01-25,Eberg skole,ja,ja,ja,
2017-01-26,Eberg skole,ja,ja,ja,
2017-01-27,Eberg skole,ja,ja,ja,Skole fri/ Barnehage fri
2017-01-28,Eberg skole,nei,nei,nei,Lørdag
2017-01-29,Eberg skole,nei,nei,nei,Søndag 
2017-01-30,Eberg skole,ja,ja,ja,
2017-01-31,Eberg skole,ja,ja,ja,
2017-02-01,Eberg skole,ja,ja,ja,
2017-02-02,Eberg skole,ja,ja,ja,
2017-02-03,Eberg skole,ja,ja,ja,
2017-02-04,Eberg skole,nei,nei,nei,Lørdag
2017-02-05,Eberg skole,nei,nei,nei,Søndag 
2017-02-06,Eberg skole,ja,ja,ja,
2017-02-07,Eberg skole,ja,ja,ja,
2017-02-08,Eberg skole,ja,ja,ja,
2017-02-09,Eberg skole,ja,ja,ja,
2017-02-10,Eberg skole,ja,ja,ja,
2017-02-11,Eberg skole,nei,nei,nei,Lørdag
2017-02-12,Eberg skole,nei,nei,nei,Søndag 
2017-02-13,Eberg skole,ja,ja,ja,
2017-02-14,Eberg skole,ja,ja,ja,
2017-02-15,Eberg skole,ja,ja,ja,
2017-02-16,Eberg skole,ja,ja,ja,
2017-02-17,Eberg skole,ja,ja,ja,
2017-02-18,Eberg skole,nei,nei,nei,Lørdag
2017-02-19,Eberg skole,nei,nei,nei,Søndag 
2017-02-20,Eberg skole,nei,nei,nei,Vinterferie
2017-02-21,Eberg skole,nei,nei,nei,Vinterferie
2017-02-22,Eberg skole,nei,nei,nei,Vinterferie
2017-02-23,Eberg skole,nei,nei,nei,Vinterferie
2017-02-24,Eberg skole,nei,nei,nei,Vinterferie
2017-02-25,Eberg skole,nei,nei,nei,Lørdag
2017-02-26,Eberg skole,nei,nei,nei,Søndag 
2017-02-27,Eberg skole,ja,ja,ja,
2017-02-28,Eberg skole,ja,ja,ja,
2017-03-01,Eberg skole,ja,ja,ja,
2017-03-02,Eberg skole,ja,ja,ja,
2017-03-03,Eberg skole,ja,ja,ja,
2017-03-04,Eberg skole,nei,nei,nei,Lørdag
2017-03-05,Eberg skole,nei,nei,nei,Søndag 
2017-03-06,Eberg skole,ja,ja,ja,
2017-03-07,Eberg skole,ja,ja,ja,
2017-03-08,Eberg skole,ja,ja,ja,
2017-03-09,Eberg skole,ja,ja,ja,
2017-03-10,Eberg skole,ja,ja,ja,
2017-03-11,Eberg skole,nei,nei,nei,Lørdag
2017-03-12,Eberg skole,nei,nei,nei,Søndag 
2017-03-13,Eberg skole,ja,ja,ja,
2017-03-14,Eberg skole,ja,ja,ja,
2017-03-15,Eberg skole,ja,ja,ja,
2017-03-16,Eberg skole,ja,ja,ja,
2017-03-17,Eberg skole,ja,ja,ja,
2017-03-18,Eberg skole,nei,nei,nei,Lørdag
2017-03-19,Eberg skole,nei,nei,nei,Søndag 
2017-03-20,Eberg skole,ja,ja,ja,
2017-03-21,Eberg skole,ja,ja,ja,
2017-03-22,Eberg skole,ja,ja,ja,
2017-03-23,Eberg skole,ja,ja,ja,
2017-03-24,Eberg skole,ja,ja,ja,
2017-03-25,Eberg skole,nei,nei,nei,Lørdag
2017-03-26,Eberg skole,nei,nei,nei,Søndag 
2017-03-27,Eberg skole,ja,ja,ja,
2017-03-28,Eberg skole,ja,ja,ja,
2017-03-29,Eberg skole,ja,ja,ja,
2017-03-30,Eberg skole,ja,ja,ja,
2017-03-31,Eberg skole,ja,ja,ja,
2017-04-01,Eberg skole,nei,nei,nei,Lørdag
2017-04-02,Eberg skole,nei,nei,nei,Søndag 
2017-04-03,Eberg skole,ja,ja,ja,
2017-04-04,Eberg skole,ja,ja,ja,
2017-04-05,Eberg skole,ja,ja,ja,
2017-04-06,Eberg skole,ja,ja,ja,
2017-04-07,Eberg skole,ja,ja,ja,
2017-04-08,Eberg skole,nei,nei,nei,Lørdag
2017-04-09,Eberg skole,nei,nei,nei,Søndag 
2017-04-10,Eberg skole,nei,nei,nei,Påskeferie
2017-04-11,Eberg skole,nei,nei,nei,Påskeferie
2017-04-12,Eberg skole,nei,nei,nei,Påskeferie
2017-04-13,Eberg skole,nei,nei,nei,Påskeferie
2017-04-14,Eberg skole,nei,nei,nei,Påskeferie
2017-04-15,Eberg skole,nei,nei,nei,Lørdag
2017-04-16,Eberg skole,nei,nei,nei,Søndag 
2017-04-17,Eberg skole,nei,nei,nei,2. Påskedag
2017-04-18,Eberg skole,ja,ja,ja,
2017-04-19,Eberg skole,ja,ja,ja,
2017-04-20,Eberg skole,ja,ja,ja,
2017-04-21,Eberg skole,ja,ja,ja,
2017-04-22,Eberg skole,nei,nei,nei,Lørdag
2017-04-23,Eberg skole,nei,nei,nei,Søndag 
2017-04-24,Eberg skole,ja,ja,ja,
2017-04-25,Eberg skole,ja,ja,ja,
2017-04-26,Eberg skole,ja,ja,ja,
2017-04-27,Eberg skole,ja,ja,ja,
2017-04-28,Eberg skole,ja,ja,ja,
2017-04-29,Eberg skole,nei,nei,nei,Lørdag
2017-04-30,Eberg skole,nei,nei,nei,Søndag 
2017-05-01,Eberg skole,nei,nei,nei,1 mai
2017-05-02,Eberg skole,ja,ja,ja,
2017-05-03,Eberg skole,ja,ja,ja,
2017-05-04,Eberg skole,ja,ja,ja,
2017-05-05,Eberg skole,ja,ja,ja,
2017-05-06,Eberg skole,nei,nei,nei,Lørdag
2017-05-07,Eberg skole,nei,nei,nei,Søndag 
2017-05-08,Eberg skole,ja,ja,ja,
2017-05-09,Eberg skole,ja,ja,ja,
2017-05-10,Eberg skole,ja,ja,ja,
2017-05-11,Eberg skole,ja,ja,ja,
2017-05-12,Eberg skole,ja,ja,ja,
2017-05-13,Eberg skole,nei,nei,nei,Lørdag
2017-05-14,Eberg skole,nei,nei,nei,Søndag 
2017-05-15,Eberg skole,ja,ja,ja,
2017-05-16,Eberg skole,ja,ja,ja,
2017-05-17,Eberg skole,nei,nei,nei,17. mai
2017-05-18,Eberg skole,ja,ja,ja,
2017-05-19,Eberg skole,ja,ja,ja,
2017-05-20,Eberg skole,nei,nei,nei,Lørdag
2017-05-21,Eberg skole,nei,nei,nei,Søndag 
2017-05-22,Eberg skole,ja,ja,ja,
2017-05-23,Eberg skole,ja,ja,ja,
2017-05-24,Eberg skole,ja,ja,ja,
2017-05-25,Eberg skole,nei,nei,nei,Kr. hf. fridag
2017-05-26,Eberg skole,nei,nei,nei,Skole fri
2017-05-27,Eberg skole,nei,nei,nei,Lørdag
2017-05-28,Eberg skole,nei,nei,nei,Søndag 
2017-05-29,Eberg skole,ja,ja,ja,
2017-05-30,Eberg skole,ja,ja,ja,
2017-05-31,Eberg skole,ja,ja,ja,
2017-06-01,Eberg skole,ja,ja,ja,
2017-06-02,Eberg skole,ja,ja,ja,
2017-06-03,Eberg skole,nei,nei,nei,Lørdag
2017-06-04,Eberg skole,nei,nei,nei,Søndag 
2017-06-05,Eberg skole,nei,nei,nei,2. Pinsedag
2017-06-06,Eberg skole,ja,ja,ja,
2017-06-07,Eberg skole,ja,ja,ja,
2017-06-08,Eberg skole,ja,ja,ja,
2017-06-09,Eberg skole,ja,ja,ja,
2017-06-10,Eberg skole,nei,nei,nei,Lørdag
2017-06-11,Eberg skole,nei,nei,nei,Søndag 
2017-06-12,Eberg skole,ja,ja,ja,
2017-06-13,Eberg skole,ja,ja,ja,
2017-06-14,Eberg skole,ja,ja,ja,
2017-06-15,Eberg skole,ja,ja,ja,Siste skoledag
2017-06-16,Eberg skole,nei,nei,nei,BH fri
2017-06-17,Eberg skole,nei,nei,nei,Sommerferie
2017-06-18,Eberg skole,nei,nei,nei,Sommerferie
2017-06-19,Eberg skole,nei,nei,nei,Sommerferie
2017-06-20,Eberg skole,nei,nei,nei,Sommerferie
2017-06-21,Eberg skole,nei,nei,nei,Sommerferie
2017-06-22,Eberg skole,nei,nei,nei,Sommerferie
2017-06-23,Eberg skole,nei,nei,nei,Sommerferie
2017-06-24,Eberg skole,nei,nei,nei,Sommerferie
2017-06-25,Eberg skole,nei,nei,nei,Sommerferie
2017-06-26,Eberg skole,nei,nei,nei,Sommerferie
2017-06-27,Eberg skole,nei,nei,nei,Sommerferie
2017-06-28,Eberg skole,nei,nei,nei,Sommerferie
2017-06-29,Eberg skole,nei,nei,nei,Sommerferie
2017-06-30,Eberg skole,nei,nei,nei,Sommerferie
2016-08-01,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-02,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-03,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-04,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-05,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-06,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-07,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-08,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-09,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-10,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-11,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-12,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-13,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-14,Enhet for voksenopplæring,nei,nei,nei,Sommerferie
2016-08-15,Enhet for voksenopplæring,ja,ja,nei,Skolestart
2016-08-16,Enhet for voksenopplæring,ja,ja,nei,
2016-08-17,Enhet for voksenopplæring,ja,ja,nei,
2016-08-18,Enhet for voksenopplæring,ja,ja,nei,
2016-08-19,Enhet for voksenopplæring,ja,ja,nei,
2016-08-20,Enhet for voksenopplæring,nei,nei,nei,Lørdag
2016-08-21,Enhet for voksenopplæring,nei,nei,nei,Søndag 
2016-08-22,Enhet for voksenopplæring,ja,ja,nei,
2016-08-23,Enhet for voksenopplæring,ja,ja,nei,
